Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"11422","","","None","192.168.0.114","tcp","80","Web Server Unconfigured - Default Install Page Present","The remote web server is not configured or is improperly configured.","The remote web server uses its default welcome page. Therefore, it's
probable that this server is not used at all or is serving content
that is meant to be hidden.","Disable this service if you do not use it.","","
The default welcome page is from Apache.
"
"11422","","","None","192.168.0.114","tcp","443","Web Server Unconfigured - Default Install Page Present","The remote web server is not configured or is improperly configured.","The remote web server uses its default welcome page. Therefore, it's
probable that this server is not used at all or is serving content
that is meant to be hidden.","Disable this service if you do not use it.","","
The default welcome page is from Apache.
"
"11712","CVE-2003-0386","7.5","High","192.168.0.114","tcp","22","OpenSSH < 3.6.2 Reverse DNS Lookup Bypass","The remote host has an application that is affected by DNS
lookup bypass vulnerability.","According to its banner, the remote host appears to be running
OpenSSH-portable version 3.6.1 or older.

There is a flaw in such version that could allow an attacker to
bypass the access controls set by the administrator of this server.

OpenSSH features a mechanism that can restrict the list of
hosts a given user can log from by specifying a pattern
in the user key file (ie: *.mynetwork.com would let a user
connect only from the local network).

However there is a flaw in the way OpenSSH does reverse DNS lookups.
If an attacker configures a DNS server to send a numeric IP address
when a reverse lookup is performed, this mechanism could be
circumvented.","Upgrade to OpenSSH 3.6.2 or later.","","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.6.2
"
"11793","CVE-2003-0460","7.1","Critical","192.168.0.114","tcp","80","Apache < 1.3.28 Multiple Vulnerabilities (DoS, ID)","The remote web server is affected by multiple vulnerabilities.","The remote host appears to be running a version of
Apache which is older than 1.3.28

There are several flaws in this version, including a denial of service
in redirect handling, a denial of service with control character 
handling in the 'rotatelogs' utility and a file descriptor leak in 
third-party module handling.

*** Note that Nessus solely relied on the version number
*** of the remote server to issue this warning. This might
*** be a false positive","Upgrade to version 1.3.28","http://www.apache.org/dist/httpd/Announcement.html","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.28
"
"11793","CVE-2003-0460","7.1","Critical","192.168.0.114","tcp","443","Apache < 1.3.28 Multiple Vulnerabilities (DoS, ID)","The remote web server is affected by multiple vulnerabilities.","The remote host appears to be running a version of
Apache which is older than 1.3.28

There are several flaws in this version, including a denial of service
in redirect handling, a denial of service with control character 
handling in the 'rotatelogs' utility and a file descriptor leak in 
third-party module handling.

*** Note that Nessus solely relied on the version number
*** of the remote server to issue this warning. This might
*** be a false positive","Upgrade to version 1.3.28","http://www.apache.org/dist/httpd/Announcement.html","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.28
"
"11837","CVE-2003-0682","10.0","Critical","192.168.0.114","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11837","CVE-2003-0693","10.0","Critical","192.168.0.114","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11837","CVE-2003-0695","10.0","Critical","192.168.0.114","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11837","CVE-2004-2760","10.0","Critical","192.168.0.114","tcp","22","OpenSSH < 3.7.1 Multiple Vulnerabilities","The remote SSH service is affected by various memory bugs.","According to its banner, the remote SSH server is running a version of
OpenSSH older than 3.7.1.  Such versions are vulnerable to a flaw in
the buffer management functions that might allow an attacker to
execute arbitrary commands on this host.

An exploit for this issue is rumored to exist.

Note that several distributions patched this hole without changing the
version number of OpenSSH.  Since Nessus solely relied on the banner
of the remote SSH server to perform this check, this might be a false
positive. 

If you are running a RedHat host, make sure that the command :

  rpm -q openssh-server

returns :

  openssh-server-3.1p1-13 (RedHat 7.x)
  openssh-server-3.4p1-7  (RedHat 8.0)
  openssh-server-3.5p1-11 (RedHat 9)","Upgrade to OpenSSH 3.7.1 or later.","https://marc.info/?l=openbsd-misc&m=106375452423794&w=2
https://marc.info/?l=openbsd-misc&m=106375456923804&w=2","
  Version source    : SSH-1.99-OpenSSH_2.9p2
  Installed version : 2.9p2
  Fixed version     : 3.7.1
"
"11915","CVE-2003-0542","7.2","Critical","192.168.0.114","tcp","80","Apache < 1.3.29 Multiple Modules Local Overflow","The remote web server is affected by multiple local buffer overflow
vulnerabilities.","The remote host appears to be running a version of the Apache web
server which is older than 1.3.29. Such versions are reportedly
affected by local buffer overflow vulnerabilities in the mod_alias and
mod_rewrite modules. An attacker could exploit these vulnerabilities
to execute arbitrary code in the context of the affected application.

*** Note that Nessus solely relied on the version number
*** of the remote server to issue this warning. This might
*** be a false positive","Upgrade to Apache web server version 1.3.29 or later.","https://www.securityfocus.com/archive/1/342674/30/0/threaded","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.29
"
"11915","CVE-2003-0542","7.2","Critical","192.168.0.114","tcp","443","Apache < 1.3.29 Multiple Modules Local Overflow","The remote web server is affected by multiple local buffer overflow
vulnerabilities.","The remote host appears to be running a version of the Apache web
server which is older than 1.3.29. Such versions are reportedly
affected by local buffer overflow vulnerabilities in the mod_alias and
mod_rewrite modules. An attacker could exploit these vulnerabilities
to execute arbitrary code in the context of the affected application.

*** Note that Nessus solely relied on the version number
*** of the remote server to issue this warning. This might
*** be a false positive","Upgrade to Apache web server version 1.3.29 or later.","https://www.securityfocus.com/archive/1/342674/30/0/threaded","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.29
"
"11936","","","None","192.168.0.114","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.4.7-10
Confidence level : 99
Method : uname

 
The remote host is running Linux Kernel 2.4.7-10"
"12110","CVE-2004-0079","5.0","Medium","192.168.0.114","tcp","80","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0081","5.0","Medium","192.168.0.114","tcp","80","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0112","5.0","Medium","192.168.0.114","tcp","80","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0079","5.0","Medium","192.168.0.114","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0081","5.0","Medium","192.168.0.114","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12110","CVE-2004-0112","5.0","Medium","192.168.0.114","tcp","443","OpenSSL < 0.9.6m / 0.9.7d Multiple Remote DoS","The remote service is prone to a denial of service attack.","According to its banner, the remote host is using a version of OpenSSL
which is older than 0.9.6m / 0.9.7d.  There are several bugs in such
versions that may allow an attacker to cause a denial of service
against the remote host.","Upgrade to version 0.9.6m / 0.9.7d or newer.","https://www.openssl.org/news/secadv/20040317.txt
https://seclists.org/bugtraq/2004/Mar/155",""
"12255","CVE-2004-0488","7.5","High","192.168.0.114","tcp","80","mod_ssl ssl_util_uuencode_binary Remote Overflow","Arbitrary code can be executed on the remote host.","The remote host is using a version of mod_ssl that is older than
2.8.18. 

This version is vulnerable to a flaw that could allow an attacker to
disable the remote website remotely, or to execute arbitrary code on
the remote host. 

Note that several Linux distributions patched the old version of this
module.  Therefore, this alert might be a false-positive.  Please
check with your vendor to determine if you really are vulnerable to
this flaw.","Upgrade to version 2.8.18 (Apache 1.3) or to Apache 2.0.50.","",""
"12255","CVE-2004-0488","7.5","High","192.168.0.114","tcp","443","mod_ssl ssl_util_uuencode_binary Remote Overflow","Arbitrary code can be executed on the remote host.","The remote host is using a version of mod_ssl that is older than
2.8.18. 

This version is vulnerable to a flaw that could allow an attacker to
disable the remote website remotely, or to execute arbitrary code on
the remote host. 

Note that several Linux distributions patched the old version of this
module.  Therefore, this alert might be a false-positive.  Please
check with your vendor to determine if you really are vulnerable to
this flaw.","Upgrade to version 2.8.18 (Apache 1.3) or to Apache 2.0.50.","",""
"13651","CVE-2004-0700","7.5","High","192.168.0.114","tcp","80","Apache mod_ssl ssl_engine_log.c mod_proxy Hook Function Remote Format String","The remote web server is using a module that is affected by a remote
code execution vulnerability.","The remote host is using a version vulnerable of mod_ssl which is
older than 2.8.19. There is a format string condition in the log
functions of the remote module which may allow an attacker to execute
arbitrary code on the remote host.

*** Some vendors patched older versions of mod_ssl, so this
*** might be a false positive. Check with your vendor to determine
*** if you have a version of mod_ssl that is patched for this
*** vulnerability","Upgrade to mod_ssl version 2.8.19 or newer","http://marc.info/?l=apache-modssl&m=109001100906749&w=2
https://marc.info/?l=bugtraq&m=109005001205991&w=2",""
"13651","CVE-2004-0700","7.5","High","192.168.0.114","tcp","443","Apache mod_ssl ssl_engine_log.c mod_proxy Hook Function Remote Format String","The remote web server is using a module that is affected by a remote
code execution vulnerability.","The remote host is using a version vulnerable of mod_ssl which is
older than 2.8.19. There is a format string condition in the log
functions of the remote module which may allow an attacker to execute
arbitrary code on the remote host.

*** Some vendors patched older versions of mod_ssl, so this
*** might be a false positive. Check with your vendor to determine
*** if you have a version of mod_ssl that is patched for this
*** vulnerability","Upgrade to mod_ssl version 2.8.19 or newer","http://marc.info/?l=apache-modssl&m=109001100906749&w=2
https://marc.info/?l=bugtraq&m=109005001205991&w=2",""
"14272","","","None","192.168.0.114","tcp","22","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 22/tcp was found to be open"
"14272","","","None","192.168.0.114","tcp","80","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 80/tcp was found to be open"
"14272","","","None","192.168.0.114","tcp","111","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 111/tcp was found to be open"
"14272","","","None","192.168.0.114","tcp","139","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 139/tcp was found to be open"
"14272","","","None","192.168.0.114","tcp","443","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 443/tcp was found to be open"
"14272","","","None","192.168.0.114","tcp","1024","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 1024/tcp was found to be open"
"14272","","","None","192.168.0.114","udp","111","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 111/udp was found to be open"
"14272","","","None","192.168.0.114","udp","137","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 137/udp was found to be open"
"14272","","","None","192.168.0.114","udp","138","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 138/udp was found to be open"
"14272","","","None","192.168.0.114","udp","795","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 795/udp was found to be open"
"14272","","","None","192.168.0.114","udp","1024","Netstat Portscanner (SSH)","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the
open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin runs on Windows using netstat.exe if the target is localhost (scanner scanning itself) or a Windows host authenticated via SSH with the ability to run netstat.exe.","n/a","https://en.wikipedia.org/wiki/Netstat","Port 1024/udp was found to be open"
"15901","","5.0","Medium","192.168.0.114","tcp","443","SSL Certificate Expiry","The remote server's SSL certificate has already expired.","This plugin checks expiry dates of certificates associated with SSL-
enabled services on the target and reports whether any have already
expired.","Purchase or generate a new SSL certificate to replace the existing
one.","","
The SSL certificate has already expired :

  Subject          : C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain
  Issuer           : C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain
  Not valid before : Sep 26 09:32:06 2009 GMT
  Not valid after  : Sep 26 09:32:06 2010 GMT
"
"17696","CVE-2008-2168","4.3","Medium","192.168.0.114","tcp","80","Apache HTTP Server 403 Error Page UTF-7 Encoded XSS","The web server running on the remote host has a cross-site scripting
vulnerability.","According to its banner, the version of Apache HTTP Server running on
the remote host can be used in cross-site scripting (XSS) attacks. 
Making a specially crafted request can inject UTF-7 encoded script
code into a 403 response page, resulting in XSS attacks. 

This is actually a web browser vulnerability that occurs due to
non-compliance with RFC 2616 (refer to BID 29112).  Apache HTTP Server
is not vulnerable, but its default configuration can trigger the
non-compliant, exploitable behavior in vulnerable browsers.","Upgrade to Apache HTTP Server 2.2.8 / 2.0.63 / 1.3.41 or later. 
These versions use a default configuration setting that prevents
exploitation in vulnerable web browsers.","https://seclists.org/bugtraq/2008/May/109
https://seclists.org/bugtraq/2008/May/166","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.41
"
"17696","CVE-2008-2168","4.3","Medium","192.168.0.114","tcp","443","Apache HTTP Server 403 Error Page UTF-7 Encoded XSS","The web server running on the remote host has a cross-site scripting
vulnerability.","According to its banner, the version of Apache HTTP Server running on
the remote host can be used in cross-site scripting (XSS) attacks. 
Making a specially crafted request can inject UTF-7 encoded script
code into a 403 response page, resulting in XSS attacks. 

This is actually a web browser vulnerability that occurs due to
non-compliance with RFC 2616 (refer to BID 29112).  Apache HTTP Server
is not vulnerable, but its default configuration can trigger the
non-compliant, exploitable behavior in vulnerable browsers.","Upgrade to Apache HTTP Server 2.2.8 / 2.0.63 / 1.3.41 or later. 
These versions use a default configuration setting that prevents
exploitation in vulnerable web browsers.","https://seclists.org/bugtraq/2008/May/109
https://seclists.org/bugtraq/2008/May/166","
  Version source    : Server: Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Installed version : 1.3.20
  Fixed version     : 1.3.41
"
"17746","CVE-2002-0655","7.5","Critical","192.168.0.114","tcp","80","OpenSSL 0.9.6 < 0.9.6e Multiple Vulnerabilities","The remote service is affected by multiple vulnerabilities.","The version of OpenSSL installed on the remote host is prior to 0.9.6e. It is, therefore, affected by multiple
vulnerabilities as referenced in the 0.9.6e advisory.

  - The ASN1 library in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allows remote attackers to
    cause a denial of service via invalid encodings. (CVE-2002-0659)

  - Buffer overflows in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allow remote attackers to
    execute arbitrary code via (1) a large client master key in SSL2 or (2) a large session ID in SSL3.
    (CVE-2002-0656)

  - OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, does not properly handle ASCII representations of
    integers on 64 bit platforms, which could allow attackers to cause a denial of service and possibly
    execute arbitrary code. (CVE-2002-0655)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 0.9.6e or later.","https://www.cve.org/CVERecord?id=CVE-2002-0655
https://www.cve.org/CVERecord?id=CVE-2002-0656
https://www.cve.org/CVERecord?id=CVE-2002-0659
https://www.openssl.org/news/secadv/20020730.txt","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e"
"17746","CVE-2002-0656","7.5","Critical","192.168.0.114","tcp","80","OpenSSL 0.9.6 < 0.9.6e Multiple Vulnerabilities","The remote service is affected by multiple vulnerabilities.","The version of OpenSSL installed on the remote host is prior to 0.9.6e. It is, therefore, affected by multiple
vulnerabilities as referenced in the 0.9.6e advisory.

  - The ASN1 library in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allows remote attackers to
    cause a denial of service via invalid encodings. (CVE-2002-0659)

  - Buffer overflows in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allow remote attackers to
    execute arbitrary code via (1) a large client master key in SSL2 or (2) a large session ID in SSL3.
    (CVE-2002-0656)

  - OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, does not properly handle ASCII representations of
    integers on 64 bit platforms, which could allow attackers to cause a denial of service and possibly
    execute arbitrary code. (CVE-2002-0655)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 0.9.6e or later.","https://www.cve.org/CVERecord?id=CVE-2002-0655
https://www.cve.org/CVERecord?id=CVE-2002-0656
https://www.cve.org/CVERecord?id=CVE-2002-0659
https://www.openssl.org/news/secadv/20020730.txt","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e"
"17746","CVE-2002-0659","7.5","Critical","192.168.0.114","tcp","80","OpenSSL 0.9.6 < 0.9.6e Multiple Vulnerabilities","The remote service is affected by multiple vulnerabilities.","The version of OpenSSL installed on the remote host is prior to 0.9.6e. It is, therefore, affected by multiple
vulnerabilities as referenced in the 0.9.6e advisory.

  - The ASN1 library in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allows remote attackers to
    cause a denial of service via invalid encodings. (CVE-2002-0659)

  - Buffer overflows in OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, allow remote attackers to
    execute arbitrary code via (1) a large client master key in SSL2 or (2) a large session ID in SSL3.
    (CVE-2002-0656)

  - OpenSSL 0.9.6d and earlier, and 0.9.7-beta2 and earlier, does not properly handle ASCII representations of
    integers on 64 bit platforms, which could allow attackers to cause a denial of service and possibly
    execute arbitrary code. (CVE-2002-0655)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to OpenSSL version 0.9.6e or later.","https://www.cve.org/CVERecord?id=CVE-2002-0655
https://www.cve.org/CVERecord?id=CVE-2002-0656
https://www.cve.org/CVERecord?id=CVE-2002-0659
https://www.openssl.org/news/secadv/20020730.txt","
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e
  Banner           : Apache/1.3.20 (Unix)  (Red-Hat/Linux) mod_ssl/2.8.4 OpenSSL/0.9.6b
  Reported version : 0.9.6b
  Fixed version    : 0.9.6e"
