Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"25575","CVE-2007-2525","6.1","Medium","192.168.0.142","tcp","0","CentOS 4 : kernel (CESA-2007:0488)","The remote CentOS host is missing one or more security updates.","Updated kernel packages that fix several security issues and bugs in
the Red Hat Enterprise Linux 4 kernel are now available.

This security advisory has been rated as having important security
impact by the Red Hat Security Response Team.

The Linux kernel handles the basic functions of the operating system.

These new kernel packages contain fixes for the security issues
described below :

* a flaw in the connection tracking support for SCTP that allowed a
remote user to cause a denial of service by dereferencing a NULL
pointer. (CVE-2007-2876, Important)

* a flaw in the mount handling routine for 64-bit systems that allowed
a local user to cause denial of service (crash). (CVE-2006-7203,
Important)

* a flaw in the IPv4 forwarding base that allowed a local user to
cause an out-of-bounds access. (CVE-2007-2172, Important)

* a flaw in the PPP over Ethernet implementation that allowed a local
user to cause a denial of service (memory consumption) by creating a
socket using connect and then releasing it before the PPPIOCGCHAN
ioctl has been called. (CVE-2007-2525, Important)

* a flaw in the fput ioctl handling of 32-bit applications running on
64-bit platforms that allowed a local user to cause a denial of
service (panic). (CVE-2007-0773, Important)

* a flaw in the NFS locking daemon that allowed a local user to cause
denial of service (deadlock). (CVE-2006-5158, Moderate)

* a flaw in the sysfs_readdir function that allowed a local user to
cause a denial of service by dereferencing a NULL pointer.
(CVE-2007-3104, Moderate)

* a flaw in the core-dump handling that allowed a local user to create
core dumps from unreadable binaries via PT_INTERP. (CVE-2007-0958,
Low)

* a flaw in the Bluetooth subsystem that allowed a local user to
trigger an information leak. (CVE-2007-1353, Low)

In addition, the following bugs were addressed :

* the NFS could recurse on the same spinlock. Also, NFS, under certain
conditions, did not completely clean up Posix locks on a file close,
leading to mount failures.

* the 32bit compatibility didn't return to userspace correct values
for the rt_sigtimedwait system call.

* the count for unused inodes could be incorrect at times, resulting
in dirty data not being written to disk in a timely manner.

* the cciss driver had an incorrect disk size calculation (off-by-one
error) which prevented disk dumps.

Red Hat would like to thank Ilja van Sprundel and the OpenVZ Linux
kernel team for reporting issues fixed in this erratum.

All Red Hat Enterprise Linux 4 users are advised to upgrade their
kernels to the packages associated with their machine architectures
and configurations as listed in this erratum.","Update the affected kernel packages.","http://www.nessus.org/u?4473df7d
http://www.nessus.org/u?060b053f
http://www.nessus.org/u?5408e7ae","
Remote package installed : kernel-2.6.9-55.EL
Should be                : kernel-2.6.9-55.0.2.EL

Remote package installed : kernel-devel-2.6.9-55.EL
Should be                : kernel-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-hugemem-devel-2.6.9-55.EL
Should be                : kernel-hugemem-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-smp-devel-2.6.9-55.EL
Should be                : kernel-smp-devel-2.6.9-55.0.2.EL

"
"25575","CVE-2007-2876","6.1","Medium","192.168.0.142","tcp","0","CentOS 4 : kernel (CESA-2007:0488)","The remote CentOS host is missing one or more security updates.","Updated kernel packages that fix several security issues and bugs in
the Red Hat Enterprise Linux 4 kernel are now available.

This security advisory has been rated as having important security
impact by the Red Hat Security Response Team.

The Linux kernel handles the basic functions of the operating system.

These new kernel packages contain fixes for the security issues
described below :

* a flaw in the connection tracking support for SCTP that allowed a
remote user to cause a denial of service by dereferencing a NULL
pointer. (CVE-2007-2876, Important)

* a flaw in the mount handling routine for 64-bit systems that allowed
a local user to cause denial of service (crash). (CVE-2006-7203,
Important)

* a flaw in the IPv4 forwarding base that allowed a local user to
cause an out-of-bounds access. (CVE-2007-2172, Important)

* a flaw in the PPP over Ethernet implementation that allowed a local
user to cause a denial of service (memory consumption) by creating a
socket using connect and then releasing it before the PPPIOCGCHAN
ioctl has been called. (CVE-2007-2525, Important)

* a flaw in the fput ioctl handling of 32-bit applications running on
64-bit platforms that allowed a local user to cause a denial of
service (panic). (CVE-2007-0773, Important)

* a flaw in the NFS locking daemon that allowed a local user to cause
denial of service (deadlock). (CVE-2006-5158, Moderate)

* a flaw in the sysfs_readdir function that allowed a local user to
cause a denial of service by dereferencing a NULL pointer.
(CVE-2007-3104, Moderate)

* a flaw in the core-dump handling that allowed a local user to create
core dumps from unreadable binaries via PT_INTERP. (CVE-2007-0958,
Low)

* a flaw in the Bluetooth subsystem that allowed a local user to
trigger an information leak. (CVE-2007-1353, Low)

In addition, the following bugs were addressed :

* the NFS could recurse on the same spinlock. Also, NFS, under certain
conditions, did not completely clean up Posix locks on a file close,
leading to mount failures.

* the 32bit compatibility didn't return to userspace correct values
for the rt_sigtimedwait system call.

* the count for unused inodes could be incorrect at times, resulting
in dirty data not being written to disk in a timely manner.

* the cciss driver had an incorrect disk size calculation (off-by-one
error) which prevented disk dumps.

Red Hat would like to thank Ilja van Sprundel and the OpenVZ Linux
kernel team for reporting issues fixed in this erratum.

All Red Hat Enterprise Linux 4 users are advised to upgrade their
kernels to the packages associated with their machine architectures
and configurations as listed in this erratum.","Update the affected kernel packages.","http://www.nessus.org/u?4473df7d
http://www.nessus.org/u?060b053f
http://www.nessus.org/u?5408e7ae","
Remote package installed : kernel-2.6.9-55.EL
Should be                : kernel-2.6.9-55.0.2.EL

Remote package installed : kernel-devel-2.6.9-55.EL
Should be                : kernel-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-hugemem-devel-2.6.9-55.EL
Should be                : kernel-hugemem-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-smp-devel-2.6.9-55.EL
Should be                : kernel-smp-devel-2.6.9-55.0.2.EL

"
"25575","CVE-2007-3104","6.1","Medium","192.168.0.142","tcp","0","CentOS 4 : kernel (CESA-2007:0488)","The remote CentOS host is missing one or more security updates.","Updated kernel packages that fix several security issues and bugs in
the Red Hat Enterprise Linux 4 kernel are now available.

This security advisory has been rated as having important security
impact by the Red Hat Security Response Team.

The Linux kernel handles the basic functions of the operating system.

These new kernel packages contain fixes for the security issues
described below :

* a flaw in the connection tracking support for SCTP that allowed a
remote user to cause a denial of service by dereferencing a NULL
pointer. (CVE-2007-2876, Important)

* a flaw in the mount handling routine for 64-bit systems that allowed
a local user to cause denial of service (crash). (CVE-2006-7203,
Important)

* a flaw in the IPv4 forwarding base that allowed a local user to
cause an out-of-bounds access. (CVE-2007-2172, Important)

* a flaw in the PPP over Ethernet implementation that allowed a local
user to cause a denial of service (memory consumption) by creating a
socket using connect and then releasing it before the PPPIOCGCHAN
ioctl has been called. (CVE-2007-2525, Important)

* a flaw in the fput ioctl handling of 32-bit applications running on
64-bit platforms that allowed a local user to cause a denial of
service (panic). (CVE-2007-0773, Important)

* a flaw in the NFS locking daemon that allowed a local user to cause
denial of service (deadlock). (CVE-2006-5158, Moderate)

* a flaw in the sysfs_readdir function that allowed a local user to
cause a denial of service by dereferencing a NULL pointer.
(CVE-2007-3104, Moderate)

* a flaw in the core-dump handling that allowed a local user to create
core dumps from unreadable binaries via PT_INTERP. (CVE-2007-0958,
Low)

* a flaw in the Bluetooth subsystem that allowed a local user to
trigger an information leak. (CVE-2007-1353, Low)

In addition, the following bugs were addressed :

* the NFS could recurse on the same spinlock. Also, NFS, under certain
conditions, did not completely clean up Posix locks on a file close,
leading to mount failures.

* the 32bit compatibility didn't return to userspace correct values
for the rt_sigtimedwait system call.

* the count for unused inodes could be incorrect at times, resulting
in dirty data not being written to disk in a timely manner.

* the cciss driver had an incorrect disk size calculation (off-by-one
error) which prevented disk dumps.

Red Hat would like to thank Ilja van Sprundel and the OpenVZ Linux
kernel team for reporting issues fixed in this erratum.

All Red Hat Enterprise Linux 4 users are advised to upgrade their
kernels to the packages associated with their machine architectures
and configurations as listed in this erratum.","Update the affected kernel packages.","http://www.nessus.org/u?4473df7d
http://www.nessus.org/u?060b053f
http://www.nessus.org/u?5408e7ae","
Remote package installed : kernel-2.6.9-55.EL
Should be                : kernel-2.6.9-55.0.2.EL

Remote package installed : kernel-devel-2.6.9-55.EL
Should be                : kernel-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-hugemem-devel-2.6.9-55.EL
Should be                : kernel-hugemem-devel-2.6.9-55.0.2.EL

Remote package installed : kernel-smp-devel-2.6.9-55.EL
Should be                : kernel-smp-devel-2.6.9-55.0.2.EL

"
"25578","CVE-2006-5752","5.0","Medium","192.168.0.142","tcp","0","CentOS 4 : httpd (CESA-2007:0534)","The remote CentOS host is missing one or more security updates.","Updated Apache httpd packages that correct two security issues are now
available for Red Hat Enterprise Linux 4.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

The Apache HTTP Server is a popular Web server.

A flaw was found in the Apache HTTP Server mod_status module. On sites
where the server-status page is publicly accessible and ExtendedStatus
is enabled this could lead to a cross-site scripting attack. On Red
Hat Enterprise Linux the server-status page is not enabled by default
and it is best practice to not make this publicly available.
(CVE-2006-5752)

A bug was found in the Apache HTTP Server mod_cache module. On sites
where caching is enabled, a remote attacker could send a carefully
crafted request that would cause the Apache child process handling
that request to crash. This could lead to a denial of service if using
a threaded Multi-Processing Module. (CVE-2007-1863)

Users of httpd should upgrade to these updated packages, which contain
backported patches to correct these issues. Users should restart
Apache after installing this update.","Update the affected httpd packages.","http://www.nessus.org/u?37677c6f
http://www.nessus.org/u?690cd9f3
http://www.nessus.org/u?260aaa1a","
Remote package installed : httpd-2.0.52-32.ent.centos4
Should be                : httpd-2.0.52-32.2.ent.centos4

Remote package installed : httpd-manual-2.0.52-32.ent.centos4
Should be                : httpd-manual-2.0.52-32.2.ent.centos4

Remote package installed : httpd-suexec-2.0.52-32.ent.centos4
Should be                : httpd-suexec-2.0.52-32.2.ent.centos4

Remote package installed : mod_ssl-2.0.52-32.ent.centos4
Should be                : mod_ssl-2.0.52-32.2.ent.centos4

"
"25578","CVE-2007-1863","5.0","Medium","192.168.0.142","tcp","0","CentOS 4 : httpd (CESA-2007:0534)","The remote CentOS host is missing one or more security updates.","Updated Apache httpd packages that correct two security issues are now
available for Red Hat Enterprise Linux 4.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

The Apache HTTP Server is a popular Web server.

A flaw was found in the Apache HTTP Server mod_status module. On sites
where the server-status page is publicly accessible and ExtendedStatus
is enabled this could lead to a cross-site scripting attack. On Red
Hat Enterprise Linux the server-status page is not enabled by default
and it is best practice to not make this publicly available.
(CVE-2006-5752)

A bug was found in the Apache HTTP Server mod_cache module. On sites
where caching is enabled, a remote attacker could send a carefully
crafted request that would cause the Apache child process handling
that request to crash. This could lead to a denial of service if using
a threaded Multi-Processing Module. (CVE-2007-1863)

Users of httpd should upgrade to these updated packages, which contain
backported patches to correct these issues. Users should restart
Apache after installing this update.","Update the affected httpd packages.","http://www.nessus.org/u?37677c6f
http://www.nessus.org/u?690cd9f3
http://www.nessus.org/u?260aaa1a","
Remote package installed : httpd-2.0.52-32.ent.centos4
Should be                : httpd-2.0.52-32.2.ent.centos4

Remote package installed : httpd-manual-2.0.52-32.ent.centos4
Should be                : httpd-manual-2.0.52-32.2.ent.centos4

Remote package installed : httpd-suexec-2.0.52-32.ent.centos4
Should be                : httpd-suexec-2.0.52-32.2.ent.centos4

Remote package installed : mod_ssl-2.0.52-32.ent.centos4
Should be                : mod_ssl-2.0.52-32.2.ent.centos4

"
"25580","CVE-2007-2442","9.3","High","192.168.0.142","tcp","0","CentOS 4 / 5 : krb5 (CESA-2007:0562)","The remote CentOS host is missing one or more security updates.","Updated krb5 packages that fix several security flaws are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

Kerberos is a network authentication system which allows clients and
servers to authenticate to each other through use of symmetric
encryption and a trusted third party, the KDC. kadmind is the KADM5
administration server.

David Coffey discovered an uninitialized pointer free flaw in the RPC
library used by kadmind. On Red Hat Enterprise Linux 4 and 5, glibc
detects attempts to free invalid pointers. A remote unauthenticated
attacker who can access kadmind could trigger this flaw and cause
kadmind to crash. (CVE-2007-2442)

David Coffey also discovered an overflow flaw in the RPC library used
by kadmind. On Red Hat Enterprise Linux, exploitation of this flaw is
limited to a denial of service. A remote unauthenticated attacker who
can access kadmind could trigger this flaw and cause kadmind to crash.
(CVE-2007-2443)

A stack-based buffer overflow flaw was found in kadmind. An
authenticated attacker who can access kadmind could trigger this flaw
and potentially execute arbitrary code on the Kerberos server.
(CVE-2007-2798)

Users of krb5-server are advised to update to these erratum packages
which contain backported fixes to correct these issues.","Update the affected krb5 packages.","http://www.nessus.org/u?e9b3d926
http://www.nessus.org/u?987c0fee
http://www.nessus.org/u?70b8e129
http://www.nessus.org/u?be8beaab
http://www.nessus.org/u?02a17f7c","
Remote package installed : krb5-devel-1.3.4-47
Should be                : krb5-devel-1.3.4-49

Remote package installed : krb5-libs-1.3.4-47
Should be                : krb5-libs-1.3.4-49

Remote package installed : krb5-workstation-1.3.4-47
Should be                : krb5-workstation-1.3.4-49

"
"25580","CVE-2007-2443","9.3","High","192.168.0.142","tcp","0","CentOS 4 / 5 : krb5 (CESA-2007:0562)","The remote CentOS host is missing one or more security updates.","Updated krb5 packages that fix several security flaws are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

Kerberos is a network authentication system which allows clients and
servers to authenticate to each other through use of symmetric
encryption and a trusted third party, the KDC. kadmind is the KADM5
administration server.

David Coffey discovered an uninitialized pointer free flaw in the RPC
library used by kadmind. On Red Hat Enterprise Linux 4 and 5, glibc
detects attempts to free invalid pointers. A remote unauthenticated
attacker who can access kadmind could trigger this flaw and cause
kadmind to crash. (CVE-2007-2442)

David Coffey also discovered an overflow flaw in the RPC library used
by kadmind. On Red Hat Enterprise Linux, exploitation of this flaw is
limited to a denial of service. A remote unauthenticated attacker who
can access kadmind could trigger this flaw and cause kadmind to crash.
(CVE-2007-2443)

A stack-based buffer overflow flaw was found in kadmind. An
authenticated attacker who can access kadmind could trigger this flaw
and potentially execute arbitrary code on the Kerberos server.
(CVE-2007-2798)

Users of krb5-server are advised to update to these erratum packages
which contain backported fixes to correct these issues.","Update the affected krb5 packages.","http://www.nessus.org/u?e9b3d926
http://www.nessus.org/u?987c0fee
http://www.nessus.org/u?70b8e129
http://www.nessus.org/u?be8beaab
http://www.nessus.org/u?02a17f7c","
Remote package installed : krb5-devel-1.3.4-47
Should be                : krb5-devel-1.3.4-49

Remote package installed : krb5-libs-1.3.4-47
Should be                : krb5-libs-1.3.4-49

Remote package installed : krb5-workstation-1.3.4-47
Should be                : krb5-workstation-1.3.4-49

"
"25580","CVE-2007-2798","9.3","High","192.168.0.142","tcp","0","CentOS 4 / 5 : krb5 (CESA-2007:0562)","The remote CentOS host is missing one or more security updates.","Updated krb5 packages that fix several security flaws are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

Kerberos is a network authentication system which allows clients and
servers to authenticate to each other through use of symmetric
encryption and a trusted third party, the KDC. kadmind is the KADM5
administration server.

David Coffey discovered an uninitialized pointer free flaw in the RPC
library used by kadmind. On Red Hat Enterprise Linux 4 and 5, glibc
detects attempts to free invalid pointers. A remote unauthenticated
attacker who can access kadmind could trigger this flaw and cause
kadmind to crash. (CVE-2007-2442)

David Coffey also discovered an overflow flaw in the RPC library used
by kadmind. On Red Hat Enterprise Linux, exploitation of this flaw is
limited to a denial of service. A remote unauthenticated attacker who
can access kadmind could trigger this flaw and cause kadmind to crash.
(CVE-2007-2443)

A stack-based buffer overflow flaw was found in kadmind. An
authenticated attacker who can access kadmind could trigger this flaw
and potentially execute arbitrary code on the Kerberos server.
(CVE-2007-2798)

Users of krb5-server are advised to update to these erratum packages
which contain backported fixes to correct these issues.","Update the affected krb5 packages.","http://www.nessus.org/u?e9b3d926
http://www.nessus.org/u?987c0fee
http://www.nessus.org/u?70b8e129
http://www.nessus.org/u?be8beaab
http://www.nessus.org/u?02a17f7c","
Remote package installed : krb5-devel-1.3.4-47
Should be                : krb5-devel-1.3.4-49

Remote package installed : krb5-libs-1.3.4-47
Should be                : krb5-libs-1.3.4-49

Remote package installed : krb5-workstation-1.3.4-47
Should be                : krb5-workstation-1.3.4-49

"
"25712","CVE-2007-3103","6.2","Medium","192.168.0.142","tcp","0","CentOS 4 : xorg-x11 (CESA-2007:0519)","The remote CentOS host is missing one or more security updates.","Updated X.org packages that correct a flaw in the way the X.Org X11
xfs font server starts are now available for Red Hat Enterprise Linux
4.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

X.org is an open source implementation of the X Window System. It
provides the basic low-level functionality that full-fledged graphical
user interfaces are designed upon.

A temporary file flaw was found in the way the X.Org X11 xfs font
server startup script executes. A local user could modify the
permissions of the file of their choosing, possibly elevating their
local privileges (CVE-2007-3103).

Users of X.org should upgrade to these updated packages, which contain
a backported patch and are not vulnerable to these issues.","Update the affected xorg-x11 packages.","http://www.nessus.org/u?0c10e57e
http://www.nessus.org/u?c8c01bb0
http://www.nessus.org/u?89211c6e","
Remote package installed : xorg-x11-Mesa-libGL-6.8.2-1.EL.18
Should be                : xorg-x11-Mesa-libGL-6.8.2-1.EL.19

Remote package installed : xorg-x11-font-utils-6.8.2-1.EL.18
Should be                : xorg-x11-font-utils-6.8.2-1.EL.19

Remote package installed : xorg-x11-libs-6.8.2-1.EL.18
Should be                : xorg-x11-libs-6.8.2-1.EL.19

Remote package installed : xorg-x11-xauth-6.8.2-1.EL.18
Should be                : xorg-x11-xauth-6.8.2-1.EL.19

Remote package installed : xorg-x11-xfs-6.8.2-1.EL.18
Should be                : xorg-x11-xfs-6.8.2-1.EL.19

"
"25713","CVE-2007-3304","4.7","Medium","192.168.0.142","tcp","0","CentOS 3 / 4 : httpd (CESA-2007:0662)","The remote CentOS host is missing one or more security updates.","Updated Apache httpd packages that correct a security issue are now
available for Red Hat Enterprise Linux 3 and 4.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

The Apache HTTP Server is a popular Web server.

The Apache HTTP Server did not verify that a process was an Apache
child process before sending it signals. A local attacker with the
ability to run scripts on the Apache HTTP Server could manipulate the
scoreboard and cause arbitrary processes to be terminated which could
lead to a denial of service. (CVE-2007-3304).

Users of httpd should upgrade to these updated packages, which contain
backported patches to correct this issue. Users should restart Apache
after installing this update.","Update the affected httpd packages.","http://www.nessus.org/u?2a94cc58
http://www.nessus.org/u?35c0035d
http://www.nessus.org/u?6e9679c6
http://www.nessus.org/u?38e9219b
http://www.nessus.org/u?2d02ec03
http://www.nessus.org/u?369b782b","
Remote package installed : httpd-2.0.52-32.ent.centos4
Should be                : httpd-2.0.52-32.3.ent.centos4

Remote package installed : httpd-manual-2.0.52-32.ent.centos4
Should be                : httpd-manual-2.0.52-32.3.ent.centos4

Remote package installed : httpd-suexec-2.0.52-32.ent.centos4
Should be                : httpd-suexec-2.0.52-32.3.ent.centos4

Remote package installed : mod_ssl-2.0.52-32.ent.centos4
Should be                : mod_ssl-2.0.52-32.3.ent.centos4

"
"25778","CVE-2007-2926","4.3","Medium","192.168.0.142","tcp","0","CentOS 3 / 4 / 5 : bind (CESA-2007:0740)","The remote CentOS host is missing one or more security updates.","Updated bind packages that fix a security issue are now available.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

ISC BIND (Berkeley Internet Name Domain) is an implementation of the
DNS (Domain Name System) protocols.

A flaw was found in the way BIND generates outbound DNS query ids. If
an attacker is able to acquire a finite set of query IDs, it becomes
possible to accurately predict future query IDs. Future query ID
prediction may allow an attacker to conduct a DNS cache poisoning
attack, which can result in the DNS server returning incorrect client
query data. (CVE-2007-2926)

Users of BIND are advised to upgrade to these updated packages, which
contain backported patches to correct this issue.","Update the affected bind packages.","http://www.nessus.org/u?540b9401
http://www.nessus.org/u?0b847f63
http://www.nessus.org/u?cc652c10
http://www.nessus.org/u?56be2726
http://www.nessus.org/u?29385fec
http://www.nessus.org/u?ac7be649
http://www.nessus.org/u?73f3de8b
http://www.nessus.org/u?5e36de79","
Remote package installed : bind-libs-9.2.4-24.EL4
Should be                : bind-libs-9.2.4-27.0.1.el4

Remote package installed : bind-utils-9.2.4-24.EL4
Should be                : bind-utils-9.2.4-27.0.1.el4

"
"25812","CVE-2007-3387","6.8","Medium","192.168.0.142","tcp","0","CentOS 3 / 4 / 5 : cups (CESA-2007:0720)","The remote CentOS host is missing one or more security updates.","Updated CUPS packages that fix a security issue in PDF handling are
now available for Red Hat Enterprise Linux 3, 4, and 5.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

The Common UNIX Printing System (CUPS) provides a portable printing
layer for UNIX(R) operating systems.

Maurycy Prodeus discovered an integer overflow flaw in the way CUPS
processes PDF files. An attacker could create a malicious PDF file
that could potentially execute arbitrary code when printed.
(CVE-2007-3387)

All users of CUPS should upgrade to these updated packages, which
contain a backported patch to resolve this issue.","Update the affected cups packages.","http://www.nessus.org/u?a74acd85
http://www.nessus.org/u?651a5956
http://www.nessus.org/u?f032f97a
http://www.nessus.org/u?a36c6d1d
http://www.nessus.org/u?b2b94ccb
http://www.nessus.org/u?fc534c0c
http://www.nessus.org/u?2bdac9ed
http://www.nessus.org/u?50378ba1","
Remote package installed : cups-1.1.22-0.rc1.9.20
Should be                : cups-1.1.22-0.rc1.9.20.2

Remote package installed : cups-libs-1.1.22-0.rc1.9.20
Should be                : cups-libs-1.1.22-0.rc1.9.20.2

"
"25949","CVE-2007-4131","6.8","Medium","192.168.0.142","tcp","0","CentOS 4 / 5 : tar (CESA-2007:0860)","The remote CentOS host is missing a security update.","Updated tar package that fixes a path traversal flaw is now available.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

The GNU tar program saves many files together in one archive and can
restore individual files (or all of the files) from that archive.

A path traversal flaw was discovered in the way GNU tar extracted
archives. A malicious user could create a tar archive that could write
to arbitrary files to which the user running GNU tar had write access.
(CVE-2007-4131)

Red Hat would like to thank Dmitry V. Levin for reporting this issue.

Users of tar should upgrade to this updated package, which contains a
replacement backported patch to correct this issue.","Update the affected tar package.","http://www.nessus.org/u?3821c664
http://www.nessus.org/u?c615b1a6
http://www.nessus.org/u?030d6296
http://www.nessus.org/u?d3ad8267
http://www.nessus.org/u?34b093c0","
Remote package installed : tar-1.14-12.RHEL4
Should be                : tar-1.14-12.5.1.RHEL4

"
"26003","CVE-2006-0558","6.9","Medium","192.168.0.142","tcp","0","CentOS 4 : kernel (CESA-2007:0774)","The remote CentOS host is missing one or more security updates.","Updated kernel packages that fix several security issues and bugs in
the Red Hat Enterprise Linux 4 kernel are now available.

This security advisory has been rated as having moderate security
impact by the Red Hat Security Response Team.

The Linux kernel handles the basic functions of the operating system.

These new kernel packages contain fixes for the security issues
described below :

* a flaw in the ISDN CAPI subsystem that allowed a remote user to
cause a denial of service or potential remote access. Exploitation
would require the attacker to be able to send arbitrary frames over
the ISDN network to the victim's machine. (CVE-2007-1217, Moderate)

* a flaw in the perfmon subsystem on ia64 platforms that allowed a
local user to cause a denial of service. (CVE-2006-0558, Moderate)

In addition, the following bugs were addressed :

* a panic after reloading of the LSI Fusion driver.

* a vm performance problem was corrected by balancing inactive page
lists.

* added a nodirplus option to address NFSv3 performance issues with
large directories.

* changed the personality handling to disallow personality changes of
setuid and setgid binaries. This ensures they keep any randomization
and Exec-shield protection.

All Red Hat Enterprise Linux 4 users are advised to upgrade their
kernels to the packages associated with their machine architectures
and configurations as listed in this erratum.","Update the affected kernel packages.","http://www.nessus.org/u?6bbbc834
http://www.nessus.org/u?f8448177
http://www.nessus.org/u?2df8775b","
Remote package installed : kernel-2.6.9-55.EL
Should be                : kernel-2.6.9-55.0.6.EL

Remote package installed : kernel-devel-2.6.9-55.EL
Should be                : kernel-devel-2.6.9-55.0.6.EL

Remote package installed : kernel-hugemem-devel-2.6.9-55.EL
Should be                : kernel-hugemem-devel-2.6.9-55.0.6.EL

Remote package installed : kernel-smp-devel-2.6.9-55.EL
Should be                : kernel-smp-devel-2.6.9-55.0.6.EL

"
"26003","CVE-2007-1217","6.9","Medium","192.168.0.142","tcp","0","CentOS 4 : kernel (CESA-2007:0774)","The remote CentOS host is missing one or more security updates.","Updated kernel packages that fix several security issues and bugs in
the Red Hat Enterprise Linux 4 kernel are now available.

This security advisory has been rated as having moderate security
impact by the Red Hat Security Response Team.

The Linux kernel handles the basic functions of the operating system.

These new kernel packages contain fixes for the security issues
described below :

* a flaw in the ISDN CAPI subsystem that allowed a remote user to
cause a denial of service or potential remote access. Exploitation
would require the attacker to be able to send arbitrary frames over
the ISDN network to the victim's machine. (CVE-2007-1217, Moderate)

* a flaw in the perfmon subsystem on ia64 platforms that allowed a
local user to cause a denial of service. (CVE-2006-0558, Moderate)

In addition, the following bugs were addressed :

* a panic after reloading of the LSI Fusion driver.

* a vm performance problem was corrected by balancing inactive page
lists.

* added a nodirplus option to address NFSv3 performance issues with
large directories.

* changed the personality handling to disallow personality changes of
setuid and setgid binaries. This ensures they keep any randomization
and Exec-shield protection.

All Red Hat Enterprise Linux 4 users are advised to upgrade their
kernels to the packages associated with their machine architectures
and configurations as listed in this erratum.","Update the affected kernel packages.","http://www.nessus.org/u?6bbbc834
http://www.nessus.org/u?f8448177
http://www.nessus.org/u?2df8775b","
Remote package installed : kernel-2.6.9-55.EL
Should be                : kernel-2.6.9-55.0.6.EL

Remote package installed : kernel-devel-2.6.9-55.EL
Should be                : kernel-devel-2.6.9-55.0.6.EL

Remote package installed : kernel-hugemem-devel-2.6.9-55.EL
Should be                : kernel-hugemem-devel-2.6.9-55.0.6.EL

Remote package installed : kernel-smp-devel-2.6.9-55.EL
Should be                : kernel-smp-devel-2.6.9-55.0.6.EL

"
"26004","CVE-2006-1721","2.6","Low","192.168.0.142","tcp","0","CentOS 4 : cyrus-sasl (CESA-2007:0795)","The remote CentOS host is missing one or more security updates.","An updated cyrus-sasl package that addresses a security issue and
fixes various other bugs is now available for Red Hat Enterprise Linux
4.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

The cyrus-sasl package contains the Cyrus implementation of SASL. SASL
is the Simple Authentication and Security Layer, a method for adding
authentication support to connection-based protocols.

A bug was found in cyrus-sasl's DIGEST-MD5 authentication mechanism.
As part of the DIGEST-MD5 authentication exchange, the client is
expected to send a specific set of information to the server. If one
of these items (the 'realm') was not sent or was malformed, it was
possible for a remote unauthenticated attacker to cause a denial of
service (segmentation fault) on the server. (CVE-2006-1721)

This errata also fixes the following bugs :

* the Kerberos 5 library included in Red Hat Enterprise Linux 4 was
not thread safe. This update adds functionality which allows it to be
used safely in a threaded application.

* several memory leak bugs were fixed in cyrus-sasl's DIGEST-MD5
authentication plug-in.

* /dev/urandom is now used by default on systems which don't support
hwrandom. Previously, dev/random was the default.

* cyrus-sasl needs zlib-devel to build properly. This dependency
information is now included in the package.

Users are advised to upgrade to this updated cyrus-sasl package, which
resolves these issues.","Update the affected cyrus-sasl packages.","http://www.nessus.org/u?1ae5a69a
http://www.nessus.org/u?c9d20067
http://www.nessus.org/u?98886c09","
Remote package installed : cyrus-sasl-2.1.19-5.EL4
Should be                : cyrus-sasl-2.1.19-14

Remote package installed : cyrus-sasl-devel-2.1.19-5.EL4
Should be                : cyrus-sasl-devel-2.1.19-14

Remote package installed : cyrus-sasl-md5-2.1.19-5.EL4
Should be                : cyrus-sasl-md5-2.1.19-14

Remote package installed : cyrus-sasl-plain-2.1.19-5.EL4
Should be                : cyrus-sasl-plain-2.1.19-14

"
